round_id,agent_count,byzantine_count,byzantine_ratio,threshold,consensus_reached,consensus_value,ground_truth,accuracy,convergence_time_ms,consensus_similarity,outlier_count
340,3,0,0.00,0.95,true,95.5769,95.5769,1.0000,0,1.0000,0
341,3,0,0.00,0.95,true,101.6341,101.6341,1.0000,0,1.0000,0
342,3,0,0.00,0.95,true,103.9813,103.9813,1.0000,0,1.0000,0
343,3,0,0.00,0.95,true,100.0749,100.0749,1.0000,0,1.0000,0
344,3,0,0.00,0.95,true,99.5926,99.5926,1.0000,0,1.0000,0
345,3,0,0.00,0.95,true,99.8322,99.8322,1.0000,0,1.0000,0
346,3,0,0.00,0.95,true,101.7735,101.7735,1.0000,0,1.0000,0
347,3,0,0.00,0.95,true,101.3181,101.3181,1.0000,0,1.0000,0
348,3,0,0.00,0.95,true,100.8067,100.8067,1.0000,0,1.0000,0
349,3,0,0.00,0.95,true,100.9800,100.9800,1.0000,0,1.0000,0
350,3,0,0.00,0.95,true,101.3463,101.3463,1.0000,0,1.0000,0
351,3,0,0.00,0.95,true,97.4053,97.4053,1.0000,0,1.0000,0
352,3,0,0.00,0.95,true,106.9974,106.9974,1.0000,0,1.0000,0
353,3,0,0.00,0.95,true,93.6987,93.6987,1.0000,0,1.0000,0
354,3,0,0.00,0.95,true,98.2941,98.2941,1.0000,0,1.0000,0
355,3,0,0.00,0.95,true,95.3782,95.3782,1.0000,0,1.0000,0
356,3,0,0.00,0.95,true,101.0427,101.0427,1.0000,0,1.0000,0
357,3,0,0.00,0.95,true,99.8878,99.8878,1.0000,0,1.0000,0
358,3,0,0.00,0.95,true,96.1500,96.1500,1.0000,0,1.0000,0
359,3,0,0.00,0.95,true,104.6161,104.6161,1.0000,0,1.0000,0
360,3,1,0.33,0.70,true,123.0789,102.9854,0.8049,0,1.0000,0
361,3,1,0.33,0.70,true,116.2792,95.0047,0.7761,0,1.0000,0
362,3,1,0.33,0.70,true,143.1078,100.0983,0.5703,0,1.0000,0
363,3,1,0.33,0.70,true,119.0602,105.9392,0.8761,0,1.0000,0
364,3,1,0.33,0.70,true,140.2672,99.7163,0.5933,0,1.0000,0
365,3,1,0.33,0.70,true,115.6499,98.8347,0.8299,0,1.0000,0
366,3,1,0.33,0.70,true,98.7274,95.6805,0.9682,0,1.0000,0
367,3,1,0.33,0.70,true,132.7209,101.1057,0.6873,0,1.0000,0
368,3,1,0.33,0.70,true,136.9496,101.7510,0.6541,0,1.0000,0
369,3,1,0.33,0.70,true,135.5164,96.1000,0.5898,0,1.0000,0
370,3,1,0.33,0.70,true,104.7924,96.9707,0.9193,0,1.0000,0
371,3,1,0.33,0.70,true,122.1765,95.2614,0.7175,0,1.0000,0
372,3,1,0.33,0.70,true,119.1221,98.9323,0.7959,0,1.0000,0
373,3,1,0.33,0.70,true,127.2390,98.2735,0.7053,0,1.0000,0
374,3,1,0.33,0.70,true,94.9107,104.5801,0.9075,0,1.0000,0
375,3,1,0.33,0.70,true,110.9366,107.3830,0.9669,0,1.0000,0
376,3,1,0.33,0.70,true,94.4954,94.3126,0.9981,0,1.0000,0
377,3,1,0.33,0.70,true,100.0186,100.5365,0.9948,0,1.0000,0
378,3,1,0.33,0.70,true,99.2589,104.4383,0.9504,0,1.0000,0
379,3,1,0.33,0.70,true,107.6449,106.3514,0.9878,0,1.0000,0
380,3,1,0.33,0.70,true,124.6005,99.5793,0.7487,0,1.0000,0
381,3,1,0.33,0.70,true,120.7479,99.5856,0.7875,0,1.0000,0
382,3,1,0.33,0.70,true,83.8827,100.3228,0.8361,0,1.0000,0
383,3,1,0.33,0.70,true,118.3280,101.1341,0.8300,0,1.0000,0
384,3,1,0.33,0.70,true,93.3222,102.0245,0.9147,0,1.0000,0
385,3,1,0.33,0.70,true,100.4045,95.2183,0.9455,0,1.0000,0
386,3,1,0.33,0.70,true,129.0220,93.8117,0.6247,0,1.0000,0
387,3,1,0.33,0.70,true,135.7689,95.6310,0.5803,0,1.0000,0
388,3,1,0.33,0.70,true,116.4593,94.1918,0.7636,0,1.0000,0
389,3,1,0.33,0.70,true,88.8482,95.6336,0.9290,0,1.0000,0
390,3,1,0.33,0.75,true,117.3538,106.3302,0.8963,0,1.0000,0
391,3,1,0.33,0.75,true,135.1585,104.9251,0.7119,0,1.0000,0
392,3,1,0.33,0.75,true,148.2227,102.4831,0.5537,0,1.0000,0
393,3,1,0.33,0.75,true,94.3365,103.8375,0.9085,0,1.0000,0
394,3,1,0.33,0.75,true,149.5512,101.8860,0.5322,0,1.0000,0
395,3,1,0.33,0.75,true,96.8147,96.8385,0.9998,0,1.0000,0
396,3,1,0.33,0.75,true,101.5023,98.7980,0.9726,0,1.0000,0
397,3,1,0.33,0.75,true,103.3418,100.5007,0.9717,0,1.0000,0
398,3,1,0.33,0.75,true,135.1716,98.7297,0.6309,0,1.0000,0
399,3,1,0.33,0.75,true,133.5970,99.8083,0.6615,0,1.0000,0
400,3,1,0.33,0.75,true,90.2191,100.3107,0.8994,0,1.0000,0
401,3,1,0.33,0.75,true,110.3790,100.2047,0.8985,0,1.0000,0
402,3,1,0.33,0.75,true,122.8814,104.1044,0.8196,0,1.0000,0
403,3,1,0.33,0.75,true,116.2949,98.9630,0.8249,0,1.0000,0
404,3,1,0.33,0.75,true,142.5877,97.9831,0.5448,0,1.0000,0
405,3,1,0.33,0.75,true,147.1374,98.1745,0.5013,0,1.0000,0
406,3,1,0.33,0.75,true,124.0661,100.5684,0.7664,0,1.0000,0
407,3,1,0.33,0.75,true,128.2217,94.2965,0.6402,0,1.0000,0
408,3,1,0.33,0.75,true,142.8368,103.7986,0.6239,0,1.0000,0
409,3,1,0.33,0.75,true,86.5330,97.1137,0.8910,0,1.0000,0
410,3,1,0.33,0.75,true,118.7611,99.9971,0.8124,0,1.0000,0
411,3,1,0.33,0.75,true,141.8525,96.6915,0.5329,0,1.0000,0
412,3,1,0.33,0.75,true,114.1017,104.3823,0.9069,0,1.0000,0
413,3,1,0.33,0.75,true,141.4265,99.9664,0.5853,0,1.0000,0
414,3,1,0.33,0.75,true,129.7422,100.2587,0.7059,0,1.0000,0
415,3,1,0.33,0.75,true,109.2101,106.2743,0.9724,0,1.0000,0
416,3,1,0.33,0.75,true,106.0742,98.2181,0.9200,0,1.0000,0
417,3,1,0.33,0.75,true,89.8735,103.4553,0.8687,0,1.0000,0
418,3,1,0.33,0.75,true,123.6111,94.0934,0.6863,0,1.0000,0
419,3,1,0.33,0.75,true,84.1127,95.8638,0.8774,0,1.0000,0
420,3,1,0.33,0.80,true,131.1351,94.9459,0.6188,0,1.0000,0
421,3,1,0.33,0.80,true,94.8617,103.8801,0.9132,0,1.0000,0
422,3,1,0.33,0.80,true,131.7195,93.8546,0.5966,0,1.0000,0
423,3,1,0.33,0.80,true,130.5093,98.1023,0.6697,0,1.0000,0
424,3,1,0.33,0.80,true,109.1978,98.6358,0.8929,0,1.0000,0
425,3,1,0.33,0.80,true,98.0564,100.0787,0.9798,0,1.0000,0
426,3,1,0.33,0.80,true,118.1889,99.2634,0.8093,0,1.0000,0
427,3,1,0.33,0.80,true,98.6692,102.1616,0.9658,0,1.0000,0
428,3,1,0.33,0.80,true,134.4991,100.6069,0.6631,0,1.0000,0
429,3,1,0.33,0.80,true,140.7808,102.4509,0.6259,0,1.0000,0
430,3,1,0.33,0.80,true,95.5970,99.9110,0.9568,0,1.0000,0
431,3,1,0.33,0.80,true,102.0850,100.8677,0.9879,0,1.0000,0
432,3,1,0.33,0.80,true,87.9908,91.8283,0.9582,0,1.0000,0
433,3,1,0.33,0.80,true,118.7459,104.0954,0.8593,0,1.0000,0
434,3,1,0.33,0.80,true,98.8727,96.7318,0.9779,0,1.0000,0
435,3,1,0.33,0.80,true,97.8650,97.2227,0.9934,0,1.0000,0
436,3,1,0.33,0.80,true,97.8550,97.0640,0.9919,0,1.0000,0
437,3,1,0.33,0.80,true,110.2207,100.0869,0.8987,0,1.0000,0
438,3,1,0.33,0.80,true,149.9785,105.1527,0.5737,0,1.0000,0
439,3,1,0.33,0.80,true,131.1928,94.3389,0.6093,0,1.0000,0
440,3,1,0.33,0.80,true,113.2471,100.9614,0.8783,0,1.0000,0
441,3,1,0.33,0.80,true,119.0740,104.5191,0.8607,0,1.0000,0
442,3,1,0.33,0.80,true,141.7963,102.7226,0.6196,0,1.0000,0
443,3,1,0.33,0.80,true,83.8076,99.9045,0.8389,0,1.0000,0
444,3,1,0.33,0.80,true,100.9532,101.3332,0.9962,0,1.0000,0
445,3,1,0.33,0.80,true,133.2854,104.8855,0.7292,0,1.0000,0
446,3,1,0.33,0.80,true,101.1742,95.5001,0.9406,0,1.0000,0
447,3,1,0.33,0.80,true,113.9202,105.6879,0.9221,0,1.0000,0
448,3,1,0.33,0.80,true,130.6790,93.5478,0.6031,0,1.0000,0
449,3,1,0.33,0.80,true,131.6555,96.7002,0.6385,0,1.0000,0
450,3,1,0.33,0.85,true,104.3526,99.9442,0.9559,0,1.0000,0
451,3,1,0.33,0.85,true,85.4133,99.5830,0.8577,0,1.0000,0
452,3,1,0.33,0.85,true,111.8469,97.5512,0.8535,0,1.0000,0
453,3,1,0.33,0.85,true,136.9396,107.2233,0.7229,0,1.0000,0
454,3,1,0.33,0.85,true,103.5281,100.8362,0.9733,0,1.0000,0
455,3,1,0.33,0.85,true,88.4980,103.3482,0.8563,0,1.0000,0
456,3,1,0.33,0.85,true,95.0540,98.6454,0.9636,0,1.0000,0
457,3,1,0.33,0.85,true,90.4694,101.4379,0.8919,0,1.0000,0
458,3,1,0.33,0.85,true,113.0926,102.6434,0.8982,0,1.0000,0
459,3,1,0.33,0.85,true,132.1039,94.9971,0.6094,0,1.0000,0
460,3,1,0.33,0.85,true,107.9193,101.0434,0.9320,0,1.0000,0
461,3,1,0.33,0.85,true,99.2545,99.2558,1.0000,0,1.0000,0
462,3,1,0.33,0.85,true,143.8613,98.6944,0.5424,0,1.0000,0
463,3,1,0.33,0.85,true,129.2228,106.4523,0.7861,0,1.0000,0
464,3,1,0.33,0.85,true,124.1753,106.1753,0.8305,0,1.0000,0
465,3,1,0.33,0.85,true,110.9951,100.7300,0.8981,0,1.0000,0
466,3,1,0.33,0.85,true,115.8588,101.3022,0.8563,0,1.0000,0
467,3,1,0.33,0.85,true,111.9411,96.7831,0.8434,0,1.0000,0
468,3,1,0.33,0.85,true,140.4213,99.8671,0.5939,0,1.0000,0
469,3,1,0.33,0.85,true,138.7045,101.1091,0.6282,0,1.0000,0
470,3,1,0.33,0.85,true,116.2925,98.9969,0.8253,0,1.0000,0
471,3,1,0.33,0.85,true,86.3399,95.5158,0.9039,0,1.0000,0
472,3,1,0.33,0.85,true,135.1087,102.5556,0.6826,0,1.0000,0
473,3,1,0.33,0.85,true,99.5062,103.8164,0.9585,0,1.0000,0
474,3,1,0.33,0.85,true,101.6730,99.0103,0.9731,0,1.0000,0
475,3,1,0.33,0.85,true,125.5211,98.9502,0.7315,0,1.0000,0
476,3,1,0.33,0.85,true,117.4401,102.5688,0.8550,0,1.0000,0
477,3,1,0.33,0.85,true,145.9059,108.1207,0.6505,0,1.0000,0
478,3,1,0.33,0.85,true,110.5421,99.0806,0.8843,0,1.0000,0
479,3,1,0.33,0.85,true,126.3483,99.9661,0.7361,0,1.0000,0
480,3,1,0.33,0.90,true,88.1197,100.1983,0.8795,0,1.0000,0
481,3,1,0.33,0.90,true,110.8534,93.6860,0.8168,0,1.0000,0
482,3,1,0.33,0.90,true,102.9241,96.7079,0.9357,0,1.0000,0
483,3,1,0.33,0.90,true,142.0836,95.8318,0.5174,0,1.0000,0
484,3,1,0.33,0.90,true,83.0892,98.2499,0.8457,0,1.0000,0
485,3,1,0.33,0.90,true,98.0619,93.6136,0.9525,0,1.0000,0
486,3,1,0.33,0.90,true,133.9876,99.0984,0.6479,0,1.0000,0
487,3,1,0.33,0.90,true,148.9085,104.6416,0.5770,0,1.0000,0
488,3,1,0.33,0.90,true,145.5871,108.2914,0.6556,0,1.0000,0
489,3,1,0.33,0.90,true,98.7990,99.5887,0.9921,0,1.0000,0
490,3,1,0.33,0.90,true,133.9946,100.2147,0.6629,0,1.0000,0
491,3,1,0.33,0.90,true,152.3932,108.2558,0.5923,0,1.0000,0
492,3,1,0.33,0.90,true,101.1091,92.4543,0.9064,0,1.0000,0
493,3,1,0.33,0.90,true,102.6418,99.4840,0.9683,0,1.0000,0
494,3,1,0.33,0.90,true,88.0781,99.0480,0.8892,0,1.0000,0
495,3,1,0.33,0.90,true,128.1475,105.2921,0.7829,0,1.0000,0
496,3,1,0.33,0.90,true,103.4129,95.8129,0.9207,0,1.0000,0
497,3,1,0.33,0.90,true,130.0004,98.8313,0.6846,0,1.0000,0
498,3,1,0.33,0.90,true,99.3436,107.3220,0.9257,0,1.0000,0
499,3,1,0.33,0.90,true,124.5615,91.0346,0.6317,0,1.0000,0
500,3,1,0.33,0.90,true,103.0571,101.5372,0.9850,0,1.0000,0
501,3,1,0.33,0.90,true,97.4019,102.9025,0.9465,0,1.0000,0
502,3,1,0.33,0.90,true,93.5293,94.8253,0.9863,0,1.0000,0
503,3,1,0.33,0.90,true,147.0310,96.1446,0.4707,0,1.0000,0
504,3,1,0.33,0.90,true,141.4799,104.2251,0.6426,0,1.0000,0
505,3,1,0.33,0.90,true,102.2522,96.8596,0.9443,0,1.0000,0
506,3,1,0.33,0.90,true,86.1340,93.6234,0.9200,0,1.0000,0
507,3,1,0.33,0.90,true,100.1755,98.1727,0.9796,0,1.0000,0
508,3,1,0.33,0.90,true,103.0361,100.5511,0.9753,0,1.0000,0
509,3,1,0.33,0.90,true,142.4834,95.4046,0.5065,0,1.0000,0
510,3,1,0.33,0.95,true,140.8499,105.1640,0.6607,0,1.0000,0
511,3,1,0.33,0.95,true,141.7202,97.8349,0.5514,0,1.0000,0
512,3,1,0.33,0.95,true,129.5336,98.0943,0.6795,0,1.0000,0
513,3,1,0.33,0.95,true,127.5358,102.2120,0.7522,0,1.0000,0
514,3,1,0.33,0.95,true,113.3651,100.4482,0.8714,0,1.0000,0
515,3,1,0.33,0.95,true,121.1325,98.5755,0.7712,0,1.0000,0
516,3,1,0.33,0.95,true,100.8950,96.6344,0.9559,0,1.0000,0
517,3,1,0.33,0.95,true,106.5697,103.1332,0.9667,0,1.0000,0
518,3,1,0.33,0.95,true,146.4910,101.5174,0.5570,0,1.0000,0
519,3,1,0.33,0.95,true,138.7420,103.7100,0.6622,0,1.0000,0
520,3,1,0.33,0.95,true,114.3738,103.0290,0.8899,0,1.0000,0
521,3,1,0.33,0.95,true,118.3189,99.7295,0.8136,0,1.0000,0
522,3,1,0.33,0.95,true,89.2804,103.8324,0.8599,0,1.0000,0
523,3,1,0.33,0.95,true,139.4402,104.9994,0.6720,0,1.0000,0
524,3,1,0.33,0.95,true,133.2113,98.0068,0.6408,0,1.0000,0
525,3,1,0.33,0.95,true,122.3861,99.4128,0.7689,0,1.0000,0
526,3,1,0.33,0.95,true,95.0637,96.3537,0.9866,0,1.0000,0
527,3,1,0.33,0.95,true,109.4722,103.2347,0.9396,0,1.0000,0
528,3,1,0.33,0.95,true,85.9812,93.5082,0.9195,0,1.0000,0
529,3,1,0.33,0.95,true,92.8587,95.0459,0.9770,0,1.0000,0
530,3,1,0.33,0.95,true,136.0037,95.0096,0.5685,0,1.0000,0
531,3,1,0.33,0.95,true,112.0001,95.0539,0.8217,0,1.0000,0
532,3,1,0.33,0.95,true,130.2577,107.4228,0.7874,0,1.0000,0
533,3,1,0.33,0.95,true,136.4222,102.6454,0.6709,0,1.0000,0
534,3,1,0.33,0.95,true,124.0334,97.3353,0.7257,0,1.0000,0
535,3,1,0.33,0.95,true,118.1342,103.2912,0.8563,0,1.0000,0
536,3,1,0.33,0.95,true,140.0887,94.0573,0.5106,0,1.0000,0
537,3,1,0.33,0.95,true,102.9127,101.6125,0.9872,0,1.0000,0
538,3,1,0.33,0.95,true,107.1063,101.0920,0.9405,0,1.0000,0
539,3,1,0.33,0.95,true,144.3008,91.9150,0.4301,0,1.0000,0
540,3,1,0.33,0.70,true,112.8719,99.1735,0.8619,0,1.0000,0
541,3,1,0.33,0.70,true,141.0852,97.6078,0.5546,0,1.0000,0
542,3,1,0.33,0.70,true,143.3082,101.9431,0.5942,0,1.0000,0
543,3,1,0.33,0.70,true,138.9116,95.4403,0.5445,0,1.0000,0
544,3,1,0.33,0.70,true,126.1536,107.3101,0.8244,0,1.0000,0
545,3,1,0.33,0.70,true,138.6170,104.2875,0.6708,0,1.0000,0
546,3,1,0.33,0.70,true,134.2482,96.1554,0.6038,0,1.0000,0
547,3,1,0.33,0.70,true,110.7351,106.2566,0.9579,0,1.0000,0
548,3,1,0.33,0.70,true,108.2668,92.9966,0.8358,0,1.0000,0
549,3,1,0.33,0.70,true,96.5394,101.7581,0.9487,0,1.0000,0
550,3,1,0.33,0.70,true,116.8364,106.3164,0.9010,0,1.0000,0
551,3,1,0.33,0.70,true,101.6085,101.6586,0.9995,0,1.0000,0
552,3,1,0.33,0.70,true,136.7576,97.7318,0.6007,0,1.0000,0
553,3,1,0.33,0.70,true,127.6752,105.5817,0.7907,0,1.0000,0
554,3,1,0.33,0.70,true,102.2373,104.1583,0.9816,0,1.0000,0
555,3,1,0.33,0.70,true,147.9387,104.4445,0.5836,0,1.0000,0
556,3,1,0.33,0.70,true,117.0685,104.3754,0.8784,0,1.0000,0
557,3,1,0.33,0.70,true,81.9998,93.4376,0.8776,0,1.0000,0
558,3,1,0.33,0.70,true,116.4200,93.2804,0.7519,0,1.0000,0
559,3,1,0.33,0.70,true,126.1249,96.2913,0.6902,0,1.0000,0
560,3,1,0.33,0.70,true,138.3885,100.4344,0.6221,0,1.0000,0
561,3,1,0.33,0.70,true,101.9041,94.0170,0.9161,0,1.0000,0
562,3,1,0.33,0.70,true,126.6129,103.1942,0.7731,0,1.0000,0
563,3,1,0.33,0.70,true,95.8486,99.7807,0.9606,0,1.0000,0
564,3,1,0.33,0.70,true,127.4157,107.5345,0.8151,0,1.0000,0
565,3,1,0.33,0.70,true,123.7171,96.9473,0.7239,0,1.0000,0
566,3,1,0.33,0.70,true,109.5946,101.8577,0.9240,0,1.0000,0
567,3,1,0.33,0.70,true,102.5071,100.6632,0.9817,0,1.0000,0
568,3,1,0.33,0.70,true,119.9635,105.1740,0.8594,0,1.0000,0
569,3,1,0.33,0.70,true,128.0687,99.4332,0.7120,0,1.0000,0
570,3,1,0.33,0.75,true,100.5285,97.6060,0.9701,0,1.0000,0
571,3,1,0.33,0.75,true,134.2448,95.4806,0.5940,0,1.0000,0
572,3,1,0.33,0.75,true,86.7217,104.5515,0.8295,0,1.0000,0
573,3,1,0.33,0.75,true,134.5008,95.4860,0.5914,0,1.0000,0
574,3,1,0.33,0.75,true,117.8324,94.7468,0.7563,0,1.0000,0
575,3,1,0.33,0.75,true,93.8247,98.4830,0.9527,0,1.0000,0
576,3,1,0.33,0.75,true,137.7220,98.4820,0.6016,0,1.0000,0
577,3,1,0.33,0.75,true,126.9065,100.3586,0.7355,0,1.0000,0
578,3,1,0.33,0.75,true,132.9999,101.1815,0.6855,0,1.0000,0
579,3,1,0.33,0.75,true,104.1514,103.9256,0.9978,0,1.0000,0
580,3,1,0.33,0.75,true,113.7616,98.2285,0.8419,0,1.0000,0
581,3,1,0.33,0.75,true,151.4403,107.1076,0.5861,0,1.0000,0
582,3,1,0.33,0.75,true,135.1935,92.9015,0.5448,0,1.0000,0
583,3,1,0.33,0.75,true,90.7892,102.0264,0.8899,0,1.0000,0
584,3,1,0.33,0.75,true,118.5225,100.6628,0.8226,0,1.0000,0
585,3,1,0.33,0.75,true,88.0124,94.7984,0.9284,0,1.0000,0
586,3,1,0.33,0.75,true,92.3134,96.9231,0.9524,0,1.0000,0
587,3,1,0.33,0.75,true,128.5732,96.1722,0.6631,0,1.0000,0
588,3,1,0.33,0.75,true,111.3539,104.3003,0.9324,0,1.0000,0
589,3,1,0.33,0.75,true,112.9269,106.6748,0.9414,0,1.0000,0
590,3,1,0.33,0.75,true,138.3126,106.1089,0.6965,0,1.0000,0
591,3,1,0.33,0.75,true,102.3243,94.4661,0.9168,0,1.0000,0
592,3,1,0.33,0.75,true,131.2870,98.6933,0.6697,0,1.0000,0
593,3,1,0.33,0.75,true,118.0547,104.2193,0.8672,0,1.0000,0
594,3,1,0.33,0.75,true,135.9073,107.7754,0.7390,0,1.0000,0
595,3,1,0.33,0.75,true,84.0526,100.3736,0.8374,0,1.0000,0
596,3,1,0.33,0.75,true,113.2161,104.9989,0.9217,0,1.0000,0
597,3,1,0.33,0.75,true,127.0387,105.7810,0.7990,0,1.0000,0
598,3,1,0.33,0.75,true,138.5533,96.9149,0.5704,0,1.0000,0
599,3,1,0.33,0.75,true,87.5303,106.2368,0.8239,0,1.0000,0
600,3,1,0.33,0.80,true,127.6175,105.2158,0.7871,0,1.0000,0
601,3,1,0.33,0.80,true,123.7312,106.2407,0.8354,0,1.0000,0
602,3,1,0.33,0.80,true,89.5848,102.0072,0.8782,0,1.0000,0
603,3,1,0.33,0.80,true,134.2714,108.5044,0.7625,0,1.0000,0
604,3,1,0.33,0.80,true,144.3559,94.9079,0.4790,0,1.0000,0
605,3,1,0.33,0.80,true,146.7709,98.9903,0.5173,0,1.0000,0
606,3,1,0.33,0.80,true,82.4486,93.9010,0.8780,0,1.0000,0
607,3,1,0.33,0.80,true,142.9373,96.9449,0.5256,0,1.0000,0
608,3,1,0.33,0.80,true,123.4077,92.8345,0.6707,0,1.0000,0
609,3,1,0.33,0.80,true,86.9575,100.0787,0.8689,0,1.0000,0
610,3,1,0.33,0.80,true,94.9349,100.0792,0.9486,0,1.0000,0
611,3,1,0.33,0.80,true,84.2948,95.4845,0.8828,0,1.0000,0
612,3,1,0.33,0.80,true,111.3215,97.3044,0.8559,0,1.0000,0
613,3,1,0.33,0.80,true,137.5449,94.9350,0.5512,0,1.0000,0
614,3,1,0.33,0.80,true,119.6445,97.3885,0.7715,0,1.0000,0
615,3,1,0.33,0.80,true,128.2784,101.0857,0.7310,0,1.0000,0
616,3,1,0.33,0.80,true,114.5399,100.4248,0.8594,0,1.0000,0
617,3,1,0.33,0.80,true,81.7887,92.2152,0.8869,0,1.0000,0
618,3,1,0.33,0.80,true,141.9297,100.6869,0.5904,0,1.0000,0
619,3,1,0.33,0.80,true,91.0005,95.4765,0.9531,0,1.0000,0
620,3,1,0.33,0.80,true,83.1606,93.5914,0.8885,0,1.0000,0
621,3,1,0.33,0.80,true,93.8555,97.7427,0.9602,0,1.0000,0
622,3,1,0.33,0.80,true,137.7248,101.5226,0.6434,0,1.0000,0
623,3,1,0.33,0.80,true,105.5504,103.6368,0.9815,0,1.0000,0
624,3,1,0.33,0.80,true,131.2588,101.1474,0.7023,0,1.0000,0
625,3,1,0.33,0.80,true,117.4981,98.3475,0.8053,0,1.0000,0
626,3,1,0.33,0.80,true,142.7282,94.8948,0.4959,0,1.0000,0
627,3,1,0.33,0.80,true,100.2174,92.8624,0.9208,0,1.0000,0
628,3,1,0.33,0.80,true,100.2537,101.3833,0.9889,0,1.0000,0
629,3,1,0.33,0.80,true,151.2146,102.4797,0.5244,0,1.0000,0
630,3,1,0.33,0.85,true,92.8645,103.7631,0.8950,0,1.0000,0
631,3,1,0.33,0.85,true,138.1967,100.9171,0.6306,0,1.0000,0
632,3,1,0.33,0.85,true,132.7506,90.6228,0.5351,0,1.0000,0
633,3,1,0.33,0.85,true,98.5163,99.0170,0.9949,0,1.0000,0
634,3,1,0.33,0.85,true,139.7553,94.5714,0.5222,0,1.0000,0
635,3,1,0.33,0.85,true,94.0075,104.0032,0.9039,0,1.0000,0
636,3,1,0.33,0.85,true,94.1585,98.5817,0.9551,0,1.0000,0
637,3,1,0.33,0.85,true,133.2972,98.4036,0.6454,0,1.0000,0
638,3,1,0.33,0.85,true,118.2213,99.7415,0.8147,0,1.0000,0
639,3,1,0.33,0.85,true,92.5926,104.8861,0.8828,0,1.0000,0
640,3,1,0.33,0.85,true,116.4494,102.4625,0.8635,0,1.0000,0
641,3,1,0.33,0.85,true,98.5388,97.1215,0.9854,0,1.0000,0
642,3,1,0.33,0.85,true,104.0144,101.1423,0.9716,0,1.0000,0
643,3,1,0.33,0.85,true,105.3307,100.4404,0.9513,0,1.0000,0
644,3,1,0.33,0.85,true,109.8151,93.9536,0.8312,0,1.0000,0
645,3,1,0.33,0.85,true,129.5517,101.1019,0.7186,0,1.0000,0
646,3,1,0.33,0.85,true,109.9720,97.9271,0.8770,0,1.0000,0
647,3,1,0.33,0.85,true,89.9289,96.7458,0.9295,0,1.0000,0
648,3,1,0.33,0.85,true,139.1701,100.0391,0.6088,0,1.0000,0
649,3,1,0.33,0.85,true,126.5575,98.2051,0.7113,0,1.0000,0
650,3,1,0.33,0.85,true,137.3082,99.6105,0.6215,0,1.0000,0
651,3,1,0.33,0.85,true,94.4810,97.6141,0.9679,0,1.0000,0
652,3,1,0.33,0.85,true,109.6179,102.2008,0.9274,0,1.0000,0
653,3,1,0.33,0.85,true,86.9988,100.9712,0.8616,0,1.0000,0
654,3,1,0.33,0.85,true,136.0096,97.4466,0.6043,0,1.0000,0
655,3,1,0.33,0.85,true,115.9727,102.2721,0.8660,0,1.0000,0
656,3,1,0.33,0.85,true,108.1435,102.6944,0.9469,0,1.0000,0
657,3,1,0.33,0.85,true,135.7339,107.6967,0.7397,0,1.0000,0
658,3,1,0.33,0.85,true,112.8698,97.5128,0.8425,0,1.0000,0
659,3,1,0.33,0.85,true,141.3553,97.7826,0.5544,0,1.0000,0
660,3,1,0.33,0.90,true,115.2943,105.1689,0.9037,0,1.0000,0
661,3,1,0.33,0.90,true,151.0982,104.2057,0.5500,0,1.0000,0
662,3,1,0.33,0.90,true,139.3078,104.4531,0.6663,0,1.0000,0
663,3,1,0.33,0.90,true,90.8652,96.2306,0.9442,0,1.0000,0
664,3,1,0.33,0.90,true,152.6880,105.0803,0.5469,0,1.0000,0
665,3,1,0.33,0.90,true,102.6308,107.2162,0.9572,0,1.0000,0
666,3,1,0.33,0.90,true,141.2523,104.1683,0.6440,0,1.0000,0
667,3,1,0.33,0.90,true,88.8936,101.8860,0.8725,0,1.0000,0
668,3,1,0.33,0.90,true,138.8696,98.8271,0.5948,0,1.0000,0
669,3,1,0.33,0.90,true,95.9090,98.2998,0.9757,0,1.0000,0
670,3,1,0.33,0.90,true,89.7608,103.2155,0.8696,0,1.0000,0
671,3,1,0.33,0.90,true,85.8786,100.8876,0.8512,0,1.0000,0
672,3,1,0.33,0.90,true,143.1729,100.7829,0.5794,0,1.0000,0
673,3,1,0.33,0.90,true,133.2839,99.6517,0.6625,0,1.0000,0
674,3,1,0.33,0.90,true,91.3310,101.3558,0.9011,0,1.0000,0
675,3,1,0.33,0.90,true,103.7614,102.3412,0.9861,0,1.0000,0
676,3,1,0.33,0.90,true,116.5830,99.7608,0.8314,0,1.0000,0
677,3,1,0.33,0.90,true,121.7128,99.1548,0.7725,0,1.0000,0
678,3,1,0.33,0.90,true,96.5389,99.6856,0.9684,0,1.0000,0
679,3,1,0.33,0.90,true,107.9257,93.3970,0.8444,0,1.0000,0
680,3,1,0.33,0.90,true,110.9710,101.2470,0.9040,0,1.0000,0
681,3,1,0.33,0.90,true,117.6183,99.5757,0.8188,0,1.0000,0
682,3,1,0.33,0.90,true,134.7714,105.7381,0.7254,0,1.0000,0
683,3,1,0.33,0.90,true,125.5666,97.7566,0.7155,0,1.0000,0
684,3,1,0.33,0.90,true,98.8368,103.6871,0.9532,0,1.0000,0
685,3,1,0.33,0.90,true,89.4054,98.0346,0.9120,0,1.0000,0
686,3,1,0.33,0.90,true,139.1659,95.8897,0.5487,0,1.0000,0
687,3,1,0.33,0.90,true,102.8823,108.5949,0.9474,0,1.0000,0
